disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
parvovirus enteritis,combined,5,cat__initial total protein interpreatation_upper limit,46.0,0.048190066374806904
parvovirus enteritis,combined,5,cat__K interpreatation_lower limit,47.0,0.04388283565758645
parvovirus enteritis,combined,5,num__Initial total protein concentration (in g/l),48.0,0.03717817900842124
parvovirus enteritis,combined,5,num__wind_direction_10m_dominant__peak_14d,49.0,0.03698516869598937
parvovirus enteritis,combined,5,num__hospitalization time (days)__missing,50.0,0.03352121345995871
parvovirus enteritis,environmental_only,1,num__wind_direction_10m_dominant__peak_7d,1.0,1.7596953111194604
parvovirus enteritis,environmental_only,1,num__daylight_duration__day1,2.0,1.4352810947048928
parvovirus enteritis,environmental_only,1,num__precipitation_sum__mean_2d,3.0,1.241733760468327
parvovirus enteritis,environmental_only,1,num__wind_direction_10m_dominant__peak_14d,4.0,1.0695711381803465
parvovirus enteritis,environmental_only,1,num__wind_direction_10m_dominant__mean_7d,5.0,0.8607153137903357
parvovirus enteritis,environmental_only,1,num__precipitation_sum__mean_7d,6.0,0.8229733001233278
parvovirus enteritis,environmental_only,1,num__wind_gusts_10m_max__day1,7.0,0.7837778730472773
parvovirus enteritis,environmental_only,1,num__wind_direction_10m_dominant__day1,8.0,0.7727335357988059
parvovirus enteritis,environmental_only,1,num__precipitation_sum__day1,9.0,0.6752779109304661
parvovirus enteritis,environmental_only,1,num__precipitation_sum__mean_13d,10.0,0.6733872796258049
parvovirus enteritis,environmental_only,1,num__surface_pressure_max__day1,11.0,0.5890217981320867
parvovirus enteritis,environmental_only,1,num__wind_gusts_10m_max__peak_14d,12.0,0.5551358190137138
parvovirus enteritis,environmental_only,1,num__wind_gusts_10m_max__mean_13d,13.0,0.5465453319356095
parvovirus enteritis,environmental_only,1,num__moon_phase_cos,14.0,0.5084245716034121
parvovirus enteritis,environmental_only,1,num__wind_direction_10m_dominant__mean_13d,15.0,0.46644393347389435
parvovirus enteritis,environmental_only,1,num__moon_phase_sin,16.0,0.45985892533447204
parvovirus enteritis,environmental_only,1,cat__eda3_weekday_sun,17.0,0.396098012315086
parvovirus enteritis,environmental_only,1,num__precipitation_hours__mean_13d,18.0,0.32657965523349036
parvovirus enteritis,environmental_only,1,num__precipitation_hours__peak_14d,19.0,0.32248700699467964
parvovirus enteritis,environmental_only,1,num__apparent_temperature_max__day1,20.0,0.296430364911646
parvovirus enteritis,environmental_only,1,num__snowfall_sum__mean_13d,21.0,0.25097301538180355
parvovirus enteritis,environmental_only,1,num__surface_pressure_max__mean_13d,22.0,0.2201162732857259
parvovirus enteritis,environmental_only,1,num__precipitation_hours__peak_7d,23.0,0.1984821389438575
parvovirus enteritis,environmental_only,1,cat__eda3_weekday_mon,24.0,0.1950878562339349
parvovirus enteritis,environmental_only,1,cat__eda3_season_autumn,25.0,0.19476179681964714
parvovirus enteritis,environmental_only,1,num__wind_gusts_10m_max__mean_7d,26.0,0.17534886467699465
parvovirus enteritis,environmental_only,1,cat__eda3_season_winter,27.0,0.1727526454981429
parvovirus enteritis,environmental_only,1,num__precipitation_sum__peak_14d,28.0,0.16473015153408718
parvovirus enteritis,environmental_only,1,num__precipitation_hours__mean_2d,29.0,0.15089470597758559
parvovirus enteritis,environmental_only,1,num__precipitation_hours__day1,30.0,0.1440851917742218
parvovirus enteritis,environmental_only,1,num__precipitation_hours__mean_7d,31.0,0.11315747603079017
parvovirus enteritis,environmental_only,1,cat__eda3_season_spring,32.0,0.10964084581164055
parvovirus enteritis,environmental_only,1,cat__eda3_weekday_wed,33.0,0.08248773494437374
parvovirus enteritis,environmental_only,1,cat__eda3_month_jul,34.0,0.07111994191927266
parvovirus enteritis,environmental_only,1,cat__eda3_weekday_thu,35.0,0.06427093612667126
