disease,feature_block,fold,feature_name,rank,mean_abs_shap_fold
parvovirus enteritis,combined,1,num__initial hematocrit,37.0,0.09593243844843952
parvovirus enteritis,combined,1,num__Initial total protein concentration (in g/l),38.0,0.08968541771872744
parvovirus enteritis,combined,1,num__altitude (MASL),39.0,0.08933996940946748
parvovirus enteritis,combined,1,num__wind_direction_10m_dominant__peak_14d,40.0,0.07964797551826197
parvovirus enteritis,combined,1,cat__eda3_month_oct,41.0,0.06958730855689511
parvovirus enteritis,combined,1,num__apparent_temperature_max__day1,42.0,0.049828703630006764
parvovirus enteritis,combined,1,num__precipitation_hours__mean_13d,43.0,0.04221069066824154
parvovirus enteritis,combined,1,num__precipitation_sum__peak_14d,44.0,0.04111925581626385
parvovirus enteritis,combined,1,cat__eda3_season_autumn,45.0,0.039467306375110464
parvovirus enteritis,combined,1,num__Na value,46.0,0.039160987911588445
parvovirus enteritis,combined,1,num__snowfall_sum__mean_13d,47.0,0.0330426422299073
parvovirus enteritis,combined,1,cat__eda3_weekday_sun,48.0,0.029824443349240157
parvovirus enteritis,combined,1,cat__sex_F,49.0,0.027452630954558833
parvovirus enteritis,combined,1,cat__leukocyte count interpreatation_upper limit,50.0,0.02450363989771052
parvovirus enteritis,combined,2,num__leukocyte count,1.0,1.8088067795335747
parvovirus enteritis,combined,2,num__hospitalization time (days),2.0,1.4497265853359813
parvovirus enteritis,combined,2,num__body weight,3.0,1.4492431595756083
parvovirus enteritis,combined,2,cat__neuter status_intact,4.0,1.4459147775834866
parvovirus enteritis,combined,2,num__CREA concentration ,5.0,0.7450161526291877
parvovirus enteritis,combined,2,num__surface_pressure_max__day1,6.0,0.7403751917426583
parvovirus enteritis,combined,2,num__wind_direction_10m_dominant__peak_7d,7.0,0.7133552211822036
parvovirus enteritis,combined,2,num__lymphocyte count,8.0,0.6155585508096988
parvovirus enteritis,combined,2,cat__lymphocyte count interpreatation_lower limit,9.0,0.5460693438484419
parvovirus enteritis,combined,2,num__wind_gusts_10m_max__day1,10.0,0.5275447485832582
parvovirus enteritis,combined,2,num__neutrophil count (x 10^9/L),11.0,0.433959386424055
parvovirus enteritis,combined,2,num__K value,12.0,0.39253914267603207
parvovirus enteritis,combined,2,num__surface_pressure_max__mean_13d,13.0,0.3430502262157945
parvovirus enteritis,combined,2,num__wind_gusts_10m_max__mean_7d,14.0,0.33836316231328084
parvovirus enteritis,combined,2,num__wind_gusts_10m_max__peak_14d,15.0,0.2535177162273173
parvovirus enteritis,combined,2,num__moon_phase_sin,16.0,0.23821210271271112
parvovirus enteritis,combined,2,cat__regularly vaccinated_Missing,17.0,0.21823630165037897
parvovirus enteritis,combined,2,num__precipitation_hours__mean_13d,18.0,0.21769441705069578
parvovirus enteritis,combined,2,num__Albumin concentration (in g/l),19.0,0.21516696885284473
parvovirus enteritis,combined,2,num__wind_direction_10m_dominant__mean_7d,20.0,0.21178715131081288
parvovirus enteritis,combined,2,num__BUN concentration,21.0,0.20713199236455232
parvovirus enteritis,combined,2,num__precipitation_sum__mean_13d,22.0,0.20389204626163882
parvovirus enteritis,combined,2,num__hospitalization time (days)__missing,23.0,0.17760538275898616
parvovirus enteritis,combined,2,num__wind_direction_10m_dominant__mean_13d,24.0,0.1702252117007944
parvovirus enteritis,combined,2,num__wind_direction_10m_dominant__day1,25.0,0.16373717124682777
parvovirus enteritis,combined,2,cat__regularly dewormed_no,26.0,0.1349905638684584
parvovirus enteritis,combined,2,num__Na value,27.0,0.1325307686141274
parvovirus enteritis,combined,2,num__precipitation_sum__mean_2d,28.0,0.11679953583741746
parvovirus enteritis,combined,2,num__wind_direction_10m_dominant__peak_14d,29.0,0.10849500868459713
parvovirus enteritis,combined,2,num__precipitation_hours__peak_7d,30.0,0.1073990828091485
parvovirus enteritis,combined,2,num__precipitation_sum__day1,31.0,0.10721490510516275
parvovirus enteritis,combined,2,num__precipitation_hours__mean_7d,32.0,0.09606481548374748
parvovirus enteritis,combined,2,cat__neuter status_neutered,33.0,0.08966535728548908
parvovirus enteritis,combined,2,num__precipitation_hours__day1,34.0,0.08885462960394334
parvovirus enteritis,combined,2,num__Initial total protein concentration (in g/l),35.0,0.087235920421063
parvovirus enteritis,combined,2,num__lymphocyte count__missing,36.0,0.08704443650774342
parvovirus enteritis,combined,2,num__wind_gusts_10m_max__mean_13d,37.0,0.08301265540904677
parvovirus enteritis,combined,2,num__precipitation_sum__peak_14d,38.0,0.08252257181644582
parvovirus enteritis,combined,2,num__moon_phase_cos,39.0,0.08005565960969777
parvovirus enteritis,combined,2,num__daylight_duration__day1,40.0,0.07807567572504924
parvovirus enteritis,combined,2,num__apparent_temperature_max__day1,41.0,0.07548015443007602
parvovirus enteritis,combined,2,num__initial hematocrit,42.0,0.07385684369789912
parvovirus enteritis,combined,2,num__Cl value,43.0,0.06987312059636872
parvovirus enteritis,combined,2,cat__left shift_no,44.0,0.06638663718527672
parvovirus enteritis,combined,2,cat__BARF diet_no,45.0,0.060844527037667795
parvovirus enteritis,combined,2,cat__regularly vaccinated_yes,46.0,0.05758719633836038
parvovirus enteritis,combined,2,cat__lymphocyte count interpreatation_Missing,47.0,0.05740526491120077
parvovirus enteritis,combined,2,num__precipitation_hours__peak_14d,48.0,0.05573195273994204
parvovirus enteritis,combined,2,cat__urban or rural region_city,49.0,0.05529940292872639
parvovirus enteritis,combined,2,num__Cl value__missing,50.0,0.05351249327508857
parvovirus enteritis,combined,3,num__leukocyte count,1.0,2.570740409050521
parvovirus enteritis,combined,3,num__hospitalization time (days),2.0,2.334232649202864
parvovirus enteritis,combined,3,num__body weight,3.0,1.3574939902578262
parvovirus enteritis,combined,3,num__surface_pressure_max__day1,4.0,0.9313748895452684
parvovirus enteritis,combined,3,num__neutrophil count (x 10^9/L),5.0,0.7340314799513677
parvovirus enteritis,combined,3,num__wind_gusts_10m_max__peak_14d,6.0,0.6637324206408944
parvovirus enteritis,combined,3,num__wind_gusts_10m_max__day1,7.0,0.6300589437480569
parvovirus enteritis,combined,3,num__lymphocyte count,8.0,0.5611616997712554
parvovirus enteritis,combined,3,num__CREA concentration ,9.0,0.516373993214478
parvovirus enteritis,combined,3,cat__lymphocyte count interpreatation_lower limit,10.0,0.4559524771960399
parvovirus enteritis,combined,3,num__hospitalization time (days)__missing,11.0,0.43932296863187714
parvovirus enteritis,combined,3,num__Initial total protein concentration (in g/l),12.0,0.3753101927980409
parvovirus enteritis,combined,3,num__wind_direction_10m_dominant__peak_7d,13.0,0.3603232704707634
parvovirus enteritis,combined,3,num__initial hematocrit,14.0,0.3298758290763995
parvovirus enteritis,combined,3,cat__Albumin interpretation_physiological,15.0,0.27631698513402064
parvovirus enteritis,combined,3,num__surface_pressure_max__mean_13d,16.0,0.2697988044453845
parvovirus enteritis,combined,3,cat__regularly vaccinated_Missing,17.0,0.2667339852433612
parvovirus enteritis,combined,3,num__Na value,18.0,0.2567830779337129
parvovirus enteritis,combined,3,num__precipitation_sum__day1,19.0,0.22721958711217807
parvovirus enteritis,combined,3,num__wind_gusts_10m_max__mean_7d,20.0,0.19442758019993203
parvovirus enteritis,combined,3,num__precipitation_hours__peak_7d,21.0,0.1789910584978231
parvovirus enteritis,combined,3,cat__BARF diet_Missing,22.0,0.1726695680270909
parvovirus enteritis,combined,3,cat__neuter status_intact,23.0,0.16557443064868768
parvovirus enteritis,combined,3,num__BUN concentration__missing,24.0,0.15567275778883152
parvovirus enteritis,combined,3,cat__eda3_season_autumn,25.0,0.13632883482662775
parvovirus enteritis,combined,3,num__precipitation_sum__mean_7d,26.0,0.12178217839945395
parvovirus enteritis,combined,3,num__wind_direction_10m_dominant__mean_13d,27.0,0.11304945007232194
parvovirus enteritis,combined,3,num__moon_phase_cos,28.0,0.09875700295778474
parvovirus enteritis,combined,3,num__K value,29.0,0.09358583208480853
parvovirus enteritis,combined,3,cat__neutrophil count interpretation_physiological,30.0,0.08758907505894307
parvovirus enteritis,combined,3,num__wind_direction_10m_dominant__mean_7d,31.0,0.0859032033979043
parvovirus enteritis,combined,3,num__precipitation_hours__mean_13d,32.0,0.08287977487073388
parvovirus enteritis,combined,3,cat__eda3_weekday_thu,33.0,0.07531594201849852
parvovirus enteritis,combined,3,num__K value__missing,34.0,0.07394374849536994
parvovirus enteritis,combined,3,num__daylight_duration__day1,35.0,0.0736996046588054
parvovirus enteritis,combined,3,num__Cl value__missing,36.0,0.07262279657055647
parvovirus enteritis,combined,3,cat__regularly vaccinated_yes,37.0,0.06615393018193176
parvovirus enteritis,combined,3,num__precipitation_hours__peak_14d,38.0,0.06561087127852948
parvovirus enteritis,combined,3,num__BUN concentration,39.0,0.058093109861611376
parvovirus enteritis,combined,3,num__precipitation_hours__day1,40.0,0.055098392142756886
parvovirus enteritis,combined,3,num__precipitation_hours__mean_2d,41.0,0.0521205299692652
parvovirus enteritis,combined,3,num__wind_direction_10m_dominant__day1,42.0,0.05096366970634595
parvovirus enteritis,combined,3,cat__eda3_month_oct,43.0,0.049813801615990236
parvovirus enteritis,combined,3,num__wind_gusts_10m_max__mean_13d,44.0,0.0494309922795553
parvovirus enteritis,combined,3,num__moon_phase_sin,45.0,0.0458179209437251
parvovirus enteritis,combined,3,num__apparent_temperature_max__day1,46.0,0.037886822565096796
parvovirus enteritis,combined,3,num__precipitation_sum__mean_2d,47.0,0.03217685347796027
parvovirus enteritis,combined,3,cat__eda3_weekday_sun,48.0,0.03215322184669463
parvovirus enteritis,combined,3,cat__K interpreatation_lower limit,49.0,0.03065784219172549
parvovirus enteritis,combined,3,cat__urban or rural region_city,50.0,0.02956127409133061
parvovirus enteritis,combined,4,num__body weight,1.0,2.5199022467010375
parvovirus enteritis,combined,4,num__leukocyte count,2.0,1.6546670699179848
parvovirus enteritis,combined,4,num__neutrophil count (x 10^9/L),3.0,1.25024125640564
parvovirus enteritis,combined,4,num__hospitalization time (days),4.0,1.1930733254818315
parvovirus enteritis,combined,4,cat__neuter status_intact,5.0,1.1657020903459354
parvovirus enteritis,combined,4,num__surface_pressure_max__day1,6.0,0.7650110301998274
parvovirus enteritis,combined,4,cat__lymphocyte count interpreatation_lower limit,7.0,0.6388323951313575
parvovirus enteritis,combined,4,num__lymphocyte count,8.0,0.5898891759366126
parvovirus enteritis,combined,4,num__wind_direction_10m_dominant__day1,9.0,0.5494094806039255
parvovirus enteritis,combined,4,num__precipitation_sum__mean_2d,10.0,0.48848589248617585
parvovirus enteritis,combined,4,num__K value,11.0,0.4707833087150059
parvovirus enteritis,combined,4,num__CREA concentration ,12.0,0.4699944942299652
parvovirus enteritis,combined,4,num__precipitation_sum__day1,13.0,0.35755034255732354
parvovirus enteritis,combined,4,num__initial hematocrit,14.0,0.35735184093443684
parvovirus enteritis,combined,4,num__moon_phase_sin,15.0,0.3526349818100078
parvovirus enteritis,combined,4,num__wind_gusts_10m_max__peak_14d,16.0,0.3230357019193345
parvovirus enteritis,combined,4,cat__BUN interpreattion_Missing,17.0,0.25193182951640175
parvovirus enteritis,combined,4,num__BUN concentration,18.0,0.25154620919002374
parvovirus enteritis,combined,4,num__precipitation_sum__mean_13d,19.0,0.23007863120598765
parvovirus enteritis,combined,4,num__altitude (MASL),20.0,0.21764459239907727
parvovirus enteritis,combined,4,num__precipitation_sum__peak_14d,21.0,0.21110625275282066
parvovirus enteritis,combined,4,num__wind_gusts_10m_max__mean_13d,22.0,0.20096684664014786
parvovirus enteritis,combined,4,num__surface_pressure_max__mean_13d,23.0,0.1818790426349099
parvovirus enteritis,combined,4,cat__eda3_season_autumn,24.0,0.1630919478161572
parvovirus enteritis,combined,4,cat__BARF diet_Missing,25.0,0.15873245408678574
parvovirus enteritis,combined,4,num__wind_gusts_10m_max__mean_7d,26.0,0.15738726985555804
parvovirus enteritis,combined,4,num__apparent_temperature_max__day1,27.0,0.15153531983197172
parvovirus enteritis,combined,4,num__wind_direction_10m_dominant__peak_7d,28.0,0.13882936818410238
parvovirus enteritis,combined,4,cat__regularly dewormed_Missing,29.0,0.1269078253061376
parvovirus enteritis,combined,4,cat__Albumin interpretation_lower limit,30.0,0.12258856980732205
parvovirus enteritis,combined,4,num__Albumin concentration (in g/l),31.0,0.11822758954512101
parvovirus enteritis,combined,4,num__wind_direction_10m_dominant__mean_7d,32.0,0.11624611198077543
parvovirus enteritis,combined,4,cat__regularly vaccinated_Missing,33.0,0.10542146019865312
parvovirus enteritis,combined,4,num__daylight_duration__day1,34.0,0.09886432143218474
parvovirus enteritis,combined,4,num__hospitalization time (days)__missing,35.0,0.09495056486415203
parvovirus enteritis,combined,4,num__precipitation_hours__day1,36.0,0.09480430772289482
parvovirus enteritis,combined,4,num__Na value,37.0,0.07839022550182274
parvovirus enteritis,combined,4,num__wind_direction_10m_dominant__peak_14d,38.0,0.0677619320414912
parvovirus enteritis,combined,4,cat__left shift_no,39.0,0.06246953888587168
parvovirus enteritis,combined,4,num__wind_gusts_10m_max__day1,40.0,0.06076151415588865
parvovirus enteritis,combined,4,num__Cl value,41.0,0.05876187319396799
parvovirus enteritis,combined,4,num__moon_phase_cos,42.0,0.05870972151133197
parvovirus enteritis,combined,4,cat__fecal examination_Missing,43.0,0.05721831262166596
parvovirus enteritis,combined,4,num__wind_direction_10m_dominant__mean_13d,44.0,0.05659436320933479
parvovirus enteritis,combined,4,cat__eda3_month_sep,45.0,0.04617453732149627
parvovirus enteritis,combined,4,num__precipitation_hours__mean_13d,46.0,0.04549269001855509
parvovirus enteritis,combined,4,num__snowfall_sum__mean_3d,47.0,0.04503141783463656
parvovirus enteritis,combined,4,cat__left shift_suspected,48.0,0.04341476972626728
parvovirus enteritis,combined,4,cat__BUN interpreattion_physiological,49.0,0.04234869566695531
parvovirus enteritis,combined,4,num__Initial total protein concentration (in g/l),50.0,0.042341615683593375
parvovirus enteritis,combined,5,num__body weight,1.0,2.4148666400237766
parvovirus enteritis,combined,5,num__leukocyte count,2.0,2.072347485434377
parvovirus enteritis,combined,5,num__hospitalization time (days),3.0,1.3817874322024242
parvovirus enteritis,combined,5,num__surface_pressure_max__day1,4.0,0.9053674439432231
parvovirus enteritis,combined,5,cat__neuter status_intact,5.0,0.8013232728362937
parvovirus enteritis,combined,5,num__wind_direction_10m_dominant__peak_7d,6.0,0.6881086180925285
parvovirus enteritis,combined,5,num__neutrophil count (x 10^9/L),7.0,0.6282769864407761
parvovirus enteritis,combined,5,num__CREA concentration ,8.0,0.44078141904931306
parvovirus enteritis,combined,5,num__wind_direction_10m_dominant__peak_14d,9.0,0.35316800038542623
parvovirus enteritis,combined,5,cat__regularly vaccinated_yes,10.0,0.32722690298584695
parvovirus enteritis,combined,5,num__wind_gusts_10m_max__day1,11.0,0.32037801823097684
parvovirus enteritis,combined,5,num__wind_gusts_10m_max__peak_14d,12.0,0.26470486921573366
parvovirus enteritis,combined,5,cat__initial total protein interpreatation_upper limit,13.0,0.236786847809368
parvovirus enteritis,combined,5,num__wind_gusts_10m_max__mean_13d,14.0,0.2254333430917735
parvovirus enteritis,combined,5,num__moon_phase_sin,15.0,0.20915969505723642
parvovirus enteritis,combined,5,num__wind_direction_10m_dominant__day1,16.0,0.1984200722984292
parvovirus enteritis,combined,5,num__Na value,17.0,0.1978613882482238
parvovirus enteritis,combined,5,cat__neuter status_neutered,18.0,0.19533495280085972
